plate,ifudesign,plateifu,mangaid,drpallindx,mode,daptype,dapdone,objra,objdec,ifura,ifudec,mngtarg1,mngtarg2,mngtarg3,z,ldist_z,adist_z,nsa_z,nsa_zdist,ldist_nsa_z,adist_nsa_z,nsa_elpetro_ba,nsa_elpetro_phi,nsa_elpetro_th50_r,nsa_sersic_ba,nsa_sersic_phi,nsa_sersic_th50,nsa_sersic_n,versdrp2,versdrp3,verscore,versutil,versdap,drp3qual,dapqual,rdxqakey,binkey,sckey,elmkey,elfkey,sikey,bintype,binsnr,tplkey,datedap,dapbins,rcov90,snr_med_g,snr_med_r,snr_med_i,snr_med_z,snr_ring_g,snr_ring_r,snr_ring_i,snr_ring_z,sb_1re,bin_rmax,bin_r_n_05,bin_r_n_10,bin_r_n_20,bin_r_snr_05,bin_r_snr_10,bin_r_snr_20,stellar_z,stellar_vel_lo,stellar_vel_hi,stellar_vel_lo_clip,stellar_vel_hi_clip,stellar_sigma_1re,stellar_cont_rchi2_1re,ha_z,ha_gvel_lo,ha_gvel_hi,ha_gvel_lo_clip,ha_gvel_hi_clip,ha_gsigma_1re,ha_gsigma_hi,ha_gsigma_hi_clip,emline_sflux_cen_oiid_3728,emline_sflux_cen_oii_3729,emline_sflux_cen_hthe_3798,emline_sflux_cen_heta_3836,emline_sflux_cen_neiii_3869,emline_sflux_cen_hzet_3890,emline_sflux_cen_neiii_3968,emline_sflux_cen_heps_3971,emline_sflux_cen_hdel_4102,emline_sflux_cen_hgam_4341,emline_sflux_cen_heii_4687,emline_sflux_cen_hb_4862,emline_sflux_cen_oiii_4960,emline_sflux_cen_oiii_5008,emline_sflux_cen_hei_5877,emline_sflux_cen_oi_6302,emline_sflux_cen_oi_6365,emline_sflux_cen_nii_6549,emline_sflux_cen_ha_6564,emline_sflux_cen_nii_6585,emline_sflux_cen_sii_6718,emline_sflux_cen_sii_6732,emline_sflux_1re_oiid_3728,emline_sflux_1re_oii_3729,emline_sflux_1re_hthe_3798,emline_sflux_1re_heta_3836,emline_sflux_1re_neiii_3869,emline_sflux_1re_hzet_3890,emline_sflux_1re_neiii_3968,emline_sflux_1re_heps_3971,emline_sflux_1re_hdel_4102,emline_sflux_1re_hgam_4341,emline_sflux_1re_heii_4687,emline_sflux_1re_hb_4862,emline_sflux_1re_oiii_4960,emline_sflux_1re_oiii_5008,emline_sflux_1re_hei_5877,emline_sflux_1re_oi_6302,emline_sflux_1re_oi_6365,emline_sflux_1re_nii_6549,emline_sflux_1re_ha_6564,emline_sflux_1re_nii_6585,emline_sflux_1re_sii_6718,emline_sflux_1re_sii_6732,emline_sflux_tot_oiid_3728,emline_sflux_tot_oii_3729,emline_sflux_tot_hthe_3798,emline_sflux_tot_heta_3836,emline_sflux_tot_neiii_3869,emline_sflux_tot_hzet_3890,emline_sflux_tot_neiii_3968,emline_sflux_tot_heps_3971,emline_sflux_tot_hdel_4102,emline_sflux_tot_hgam_4341,emline_sflux_tot_heii_4687,emline_sflux_tot_hb_4862,emline_sflux_tot_oiii_4960,emline_sflux_tot_oiii_5008,emline_sflux_tot_hei_5877,emline_sflux_tot_oi_6302,emline_sflux_tot_oi_6365,emline_sflux_tot_nii_6549,emline_sflux_tot_ha_6564,emline_sflux_tot_nii_6585,emline_sflux_tot_sii_6718,emline_sflux_tot_sii_6732,emline_ssb_1re_oiid_3728,emline_ssb_1re_oii_3729,emline_ssb_1re_hthe_3798,emline_ssb_1re_heta_3836,emline_ssb_1re_neiii_3869,emline_ssb_1re_hzet_3890,emline_ssb_1re_neiii_3968,emline_ssb_1re_heps_3971,emline_ssb_1re_hdel_4102,emline_ssb_1re_hgam_4341,emline_ssb_1re_heii_4687,emline_ssb_1re_hb_4862,emline_ssb_1re_oiii_4960,emline_ssb_1re_oiii_5008,emline_ssb_1re_hei_5877,emline_ssb_1re_oi_6302,emline_ssb_1re_oi_6365,emline_ssb_1re_nii_6549,emline_ssb_1re_ha_6564,emline_ssb_1re_nii_6585,emline_ssb_1re_sii_6718,emline_ssb_1re_sii_6732,emline_ssb_peak_oiid_3728,emline_ssb_peak_oii_3729,emline_ssb_peak_hthe_3798,emline_ssb_peak_heta_3836,emline_ssb_peak_neiii_3869,emline_ssb_peak_hzet_3890,emline_ssb_peak_neiii_3968,emline_ssb_peak_heps_3971,emline_ssb_peak_hdel_4102,emline_ssb_peak_hgam_4341,emline_ssb_peak_heii_4687,emline_ssb_peak_hb_4862,emline_ssb_peak_oiii_4960,emline_ssb_peak_oiii_5008,emline_ssb_peak_hei_5877,emline_ssb_peak_oi_6302,emline_ssb_peak_oi_6365,emline_ssb_peak_nii_6549,emline_ssb_peak_ha_6564,emline_ssb_peak_nii_6585,emline_ssb_peak_sii_6718,emline_ssb_peak_sii_6732,emline_sew_1re_oiid_3728,emline_sew_1re_oii_3729,emline_sew_1re_hthe_3798,emline_sew_1re_heta_3836,emline_sew_1re_neiii_3869,emline_sew_1re_hzet_3890,emline_sew_1re_neiii_3968,emline_sew_1re_heps_3971,emline_sew_1re_hdel_4102,emline_sew_1re_hgam_4341,emline_sew_1re_heii_4687,emline_sew_1re_hb_4862,emline_sew_1re_oiii_4960,emline_sew_1re_oiii_5008,emline_sew_1re_hei_5877,emline_sew_1re_oi_6302,emline_sew_1re_oi_6365,emline_sew_1re_nii_6549,emline_sew_1re_ha_6564,emline_sew_1re_nii_6585,emline_sew_1re_sii_6718,emline_sew_1re_sii_6732,emline_sew_peak_oiid_3728,emline_sew_peak_oii_3729,emline_sew_peak_hthe_3798,emline_sew_peak_heta_3836,emline_sew_peak_neiii_3869,emline_sew_peak_hzet_3890,emline_sew_peak_neiii_3968,emline_sew_peak_heps_3971,emline_sew_peak_hdel_4102,emline_sew_peak_hgam_4341,emline_sew_peak_heii_4687,emline_sew_peak_hb_4862,emline_sew_peak_oiii_4960,emline_sew_peak_oiii_5008,emline_sew_peak_hei_5877,emline_sew_peak_oi_6302,emline_sew_peak_oi_6365,emline_sew_peak_nii_6549,emline_sew_peak_ha_6564,emline_sew_peak_nii_6585,emline_sew_peak_sii_6718,emline_sew_peak_sii_6732,emline_gflux_cen_oii_3727,emline_gflux_cen_oii_3729,emline_gflux_cen_hthe_3798,emline_gflux_cen_heta_3836,emline_gflux_cen_neiii_3869,emline_gflux_cen_hzet_3890,emline_gflux_cen_neiii_3968,emline_gflux_cen_heps_3971,emline_gflux_cen_hdel_4102,emline_gflux_cen_hgam_4341,emline_gflux_cen_heii_4687,emline_gflux_cen_hb_4862,emline_gflux_cen_oiii_4960,emline_gflux_cen_oiii_5008,emline_gflux_cen_hei_5877,emline_gflux_cen_oi_6302,emline_gflux_cen_oi_6365,emline_gflux_cen_nii_6549,emline_gflux_cen_ha_6564,emline_gflux_cen_nii_6585,emline_gflux_cen_sii_6718,emline_gflux_cen_sii_6732,emline_gflux_1re_oii_3727,emline_gflux_1re_oii_3729,emline_gflux_1re_hthe_3798,emline_gflux_1re_heta_3836,emline_gflux_1re_neiii_3869,emline_gflux_1re_hzet_3890,emline_gflux_1re_neiii_3968,emline_gflux_1re_heps_3971,emline_gflux_1re_hdel_4102,emline_gflux_1re_hgam_4341,emline_gflux_1re_heii_4687,emline_gflux_1re_hb_4862,emline_gflux_1re_oiii_4960,emline_gflux_1re_oiii_5008,emline_gflux_1re_hei_5877,emline_gflux_1re_oi_6302,emline_gflux_1re_oi_6365,emline_gflux_1re_nii_6549,emline_gflux_1re_ha_6564,emline_gflux_1re_nii_6585,emline_gflux_1re_sii_6718,emline_gflux_1re_sii_6732,emline_gflux_tot_oii_3727,emline_gflux_tot_oii_3729,emline_gflux_tot_hthe_3798,emline_gflux_tot_heta_3836,emline_gflux_tot_neiii_3869,emline_gflux_tot_hzet_3890,emline_gflux_tot_neiii_3968,emline_gflux_tot_heps_3971,emline_gflux_tot_hdel_4102,emline_gflux_tot_hgam_4341,emline_gflux_tot_heii_4687,emline_gflux_tot_hb_4862,emline_gflux_tot_oiii_4960,emline_gflux_tot_oiii_5008,emline_gflux_tot_hei_5877,emline_gflux_tot_oi_6302,emline_gflux_tot_oi_6365,emline_gflux_tot_nii_6549,emline_gflux_tot_ha_6564,emline_gflux_tot_nii_6585,emline_gflux_tot_sii_6718,emline_gflux_tot_sii_6732,emline_gsb_1re_oii_3727,emline_gsb_1re_oii_3729,emline_gsb_1re_hthe_3798,emline_gsb_1re_heta_3836,emline_gsb_1re_neiii_3869,emline_gsb_1re_hzet_3890,emline_gsb_1re_neiii_3968,emline_gsb_1re_heps_3971,emline_gsb_1re_hdel_4102,emline_gsb_1re_hgam_4341,emline_gsb_1re_heii_4687,emline_gsb_1re_hb_4862,emline_gsb_1re_oiii_4960,emline_gsb_1re_oiii_5008,emline_gsb_1re_hei_5877,emline_gsb_1re_oi_6302,emline_gsb_1re_oi_6365,emline_gsb_1re_nii_6549,emline_gsb_1re_ha_6564,emline_gsb_1re_nii_6585,emline_gsb_1re_sii_6718,emline_gsb_1re_sii_6732,emline_gsb_peak_oii_3727,emline_gsb_peak_oii_3729,emline_gsb_peak_hthe_3798,emline_gsb_peak_heta_3836,emline_gsb_peak_neiii_3869,emline_gsb_peak_hzet_3890,emline_gsb_peak_neiii_3968,emline_gsb_peak_heps_3971,emline_gsb_peak_hdel_4102,emline_gsb_peak_hgam_4341,emline_gsb_peak_heii_4687,emline_gsb_peak_hb_4862,emline_gsb_peak_oiii_4960,emline_gsb_peak_oiii_5008,emline_gsb_peak_hei_5877,emline_gsb_peak_oi_6302,emline_gsb_peak_oi_6365,emline_gsb_peak_nii_6549,emline_gsb_peak_ha_6564,emline_gsb_peak_nii_6585,emline_gsb_peak_sii_6718,emline_gsb_peak_sii_6732,emline_gew_1re_oii_3727,emline_gew_1re_oii_3729,emline_gew_1re_hthe_3798,emline_gew_1re_heta_3836,emline_gew_1re_neiii_3869,emline_gew_1re_hzet_3890,emline_gew_1re_neiii_3968,emline_gew_1re_heps_3971,emline_gew_1re_hdel_4102,emline_gew_1re_hgam_4341,emline_gew_1re_heii_4687,emline_gew_1re_hb_4862,emline_gew_1re_oiii_4960,emline_gew_1re_oiii_5008,emline_gew_1re_hei_5877,emline_gew_1re_oi_6302,emline_gew_1re_oi_6365,emline_gew_1re_nii_6549,emline_gew_1re_ha_6564,emline_gew_1re_nii_6585,emline_gew_1re_sii_6718,emline_gew_1re_sii_6732,emline_gew_peak_oii_3727,emline_gew_peak_oii_3729,emline_gew_peak_hthe_3798,emline_gew_peak_heta_3836,emline_gew_peak_neiii_3869,emline_gew_peak_hzet_3890,emline_gew_peak_neiii_3968,emline_gew_peak_heps_3971,emline_gew_peak_hdel_4102,emline_gew_peak_hgam_4341,emline_gew_peak_heii_4687,emline_gew_peak_hb_4862,emline_gew_peak_oiii_4960,emline_gew_peak_oiii_5008,emline_gew_peak_hei_5877,emline_gew_peak_oi_6302,emline_gew_peak_oi_6365,emline_gew_peak_nii_6549,emline_gew_peak_ha_6564,emline_gew_peak_nii_6585,emline_gew_peak_sii_6718,emline_gew_peak_sii_6732,specindex_lo_cn1,specindex_lo_cn2,specindex_lo_ca4227,specindex_lo_g4300,specindex_lo_fe4383,specindex_lo_ca4455,specindex_lo_fe4531,specindex_lo_c24668,specindex_lo_hb,specindex_lo_fe5015,specindex_lo_mg1,specindex_lo_mg2,specindex_lo_mgb,specindex_lo_fe5270,specindex_lo_fe5335,specindex_lo_fe5406,specindex_lo_fe5709,specindex_lo_fe5782,specindex_lo_nad,specindex_lo_tio1,specindex_lo_tio2,specindex_lo_hdeltaa,specindex_lo_hgammaa,specindex_lo_hdeltaf,specindex_lo_hgammaf,specindex_lo_cahk,specindex_lo_caii1,specindex_lo_caii2,specindex_lo_caii3,specindex_lo_pa17,specindex_lo_pa14,specindex_lo_pa12,specindex_lo_mgicvd,specindex_lo_naicvd,specindex_lo_mgiir,specindex_lo_fehcvd,specindex_lo_nai,specindex_lo_btio,specindex_lo_atio,specindex_lo_cah1,specindex_lo_cah2,specindex_lo_naisdss,specindex_lo_tio2sdss,specindex_lo_d4000,specindex_lo_dn4000,specindex_lo_tiocvd,specindex_hi_cn1,specindex_hi_cn2,specindex_hi_ca4227,specindex_hi_g4300,specindex_hi_fe4383,specindex_hi_ca4455,specindex_hi_fe4531,specindex_hi_c24668,specindex_hi_hb,specindex_hi_fe5015,specindex_hi_mg1,specindex_hi_mg2,specindex_hi_mgb,specindex_hi_fe5270,specindex_hi_fe5335,specindex_hi_fe5406,specindex_hi_fe5709,specindex_hi_fe5782,specindex_hi_nad,specindex_hi_tio1,specindex_hi_tio2,specindex_hi_hdeltaa,specindex_hi_hgammaa,specindex_hi_hdeltaf,specindex_hi_hgammaf,specindex_hi_cahk,specindex_hi_caii1,specindex_hi_caii2,specindex_hi_caii3,specindex_hi_pa17,specindex_hi_pa14,specindex_hi_pa12,specindex_hi_mgicvd,specindex_hi_naicvd,specindex_hi_mgiir,specindex_hi_fehcvd,specindex_hi_nai,specindex_hi_btio,specindex_hi_atio,specindex_hi_cah1,specindex_hi_cah2,specindex_hi_naisdss,specindex_hi_tio2sdss,specindex_hi_d4000,specindex_hi_dn4000,specindex_hi_tiocvd,specindex_lo_clip_cn1,specindex_lo_clip_cn2,specindex_lo_clip_ca4227,specindex_lo_clip_g4300,specindex_lo_clip_fe4383,specindex_lo_clip_ca4455,specindex_lo_clip_fe4531,specindex_lo_clip_c24668,specindex_lo_clip_hb,specindex_lo_clip_fe5015,specindex_lo_clip_mg1,specindex_lo_clip_mg2,specindex_lo_clip_mgb,specindex_lo_clip_fe5270,specindex_lo_clip_fe5335,specindex_lo_clip_fe5406,specindex_lo_clip_fe5709,specindex_lo_clip_fe5782,specindex_lo_clip_nad,specindex_lo_clip_tio1,specindex_lo_clip_tio2,specindex_lo_clip_hdeltaa,specindex_lo_clip_hgammaa,specindex_lo_clip_hdeltaf,specindex_lo_clip_hgammaf,specindex_lo_clip_cahk,specindex_lo_clip_caii1,specindex_lo_clip_caii2,specindex_lo_clip_caii3,specindex_lo_clip_pa17,specindex_lo_clip_pa14,specindex_lo_clip_pa12,specindex_lo_clip_mgicvd,specindex_lo_clip_naicvd,specindex_lo_clip_mgiir,specindex_lo_clip_fehcvd,specindex_lo_clip_nai,specindex_lo_clip_btio,specindex_lo_clip_atio,specindex_lo_clip_cah1,specindex_lo_clip_cah2,specindex_lo_clip_naisdss,specindex_lo_clip_tio2sdss,specindex_lo_clip_d4000,specindex_lo_clip_dn4000,specindex_lo_clip_tiocvd,specindex_hi_clip_cn1,specindex_hi_clip_cn2,specindex_hi_clip_ca4227,specindex_hi_clip_g4300,specindex_hi_clip_fe4383,specindex_hi_clip_ca4455,specindex_hi_clip_fe4531,specindex_hi_clip_c24668,specindex_hi_clip_hb,specindex_hi_clip_fe5015,specindex_hi_clip_mg1,specindex_hi_clip_mg2,specindex_hi_clip_mgb,specindex_hi_clip_fe5270,specindex_hi_clip_fe5335,specindex_hi_clip_fe5406,specindex_hi_clip_fe5709,specindex_hi_clip_fe5782,specindex_hi_clip_nad,specindex_hi_clip_tio1,specindex_hi_clip_tio2,specindex_hi_clip_hdeltaa,specindex_hi_clip_hgammaa,specindex_hi_clip_hdeltaf,specindex_hi_clip_hgammaf,specindex_hi_clip_cahk,specindex_hi_clip_caii1,specindex_hi_clip_caii2,specindex_hi_clip_caii3,specindex_hi_clip_pa17,specindex_hi_clip_pa14,specindex_hi_clip_pa12,specindex_hi_clip_mgicvd,specindex_hi_clip_naicvd,specindex_hi_clip_mgiir,specindex_hi_clip_fehcvd,specindex_hi_clip_nai,specindex_hi_clip_btio,specindex_hi_clip_atio,specindex_hi_clip_cah1,specindex_hi_clip_cah2,specindex_hi_clip_naisdss,specindex_hi_clip_tio2sdss,specindex_hi_clip_d4000,specindex_hi_clip_dn4000,specindex_hi_clip_tiocvd,specindex_1re_cn1,specindex_1re_cn2,specindex_1re_ca4227,specindex_1re_g4300,specindex_1re_fe4383,specindex_1re_ca4455,specindex_1re_fe4531,specindex_1re_c24668,specindex_1re_hb,specindex_1re_fe5015,specindex_1re_mg1,specindex_1re_mg2,specindex_1re_mgb,specindex_1re_fe5270,specindex_1re_fe5335,specindex_1re_fe5406,specindex_1re_fe5709,specindex_1re_fe5782,specindex_1re_nad,specindex_1re_tio1,specindex_1re_tio2,specindex_1re_hdeltaa,specindex_1re_hgammaa,specindex_1re_hdeltaf,specindex_1re_hgammaf,specindex_1re_cahk,specindex_1re_caii1,specindex_1re_caii2,specindex_1re_caii3,specindex_1re_pa17,specindex_1re_pa14,specindex_1re_pa12,specindex_1re_mgicvd,specindex_1re_naicvd,specindex_1re_mgiir,specindex_1re_fehcvd,specindex_1re_nai,specindex_1re_btio,specindex_1re_atio,specindex_1re_cah1,specindex_1re_cah2,specindex_1re_naisdss,specindex_1re_tio2sdss,specindex_1re_d4000,specindex_1re_dn4000,specindex_1re_tiocvd,sfr_1re,sfr_tot,htmID
10001,6101,10001-6101,1-55683,7978,CUBE,HYB10-GAU-MILESHC,True,137.041137695313,57.4236106872559,137.041122436523,57.4236106872559,2336,0,0,0.119001,388.2843,310.0908,0.119001,0.119373,388.2843,310.0908,0.835313,159.86,3.52262,0.772406,155.003,0.914118,6,v2_4_3,v2_4_3,v1_6_2,v5_5_32,2.2.1,0,0,SNRG,HYB10,GAU-MILESHC,EMOMM,EFITMDB,INDXEN,voronoi,10,MILESHC,2018-07-22,1309,8.1392,4.666334,8.072057,10.64284,9.058452,16.12757,26.31734,37.46418,20.5331,0.2053185,2.001498,82,58,14,15.50436,12.15424,4.331417,0.1190715,-16.81555,39.64617,-7.949883,36.80569,211.926,1.009868,0.119025,-533.5245,571.7305,-463.6223,499.0022,202.2637,838.1523,277.2569,5.266565,-999,2.968393,0.3747586,2.701236,9.078328,-2.557893,-0.5057635,-3.070858,2.5875,0.2333201,1.574237,2.881559,2.597576,2.593518,2.378047,-2.693512,-1.813971,5.866254,11.65582,5.013999,6.929646,30.92312,-999,8.443849,-1.93058,8.83104,33.78831,0.9009461,5.709537,-9.690766,2.62165,9.518662,1.721233,9.391504,10.39999,3.276979,9.747372,-9.865898,-4.261574,11.48501,37.57378,11.9862,-2.233151,71.73392,-999,-5.426808,-46.52424,7.287515,61.12624,4.180128,0.2451805,-17.42155,-1.174681,7.80417,7.632397,4.138981,9.892056,-0.1066684,27.84274,-31.49971,-28.17359,15.11906,74.46249,9.718276,4.96778,0.2257162,-999,0.06163393,-0.01409182,0.06446015,0.24663,0.006576249,0.04167545,-0.07073552,0.01913613,0.06947929,0.01256374,0.06855112,0.07591234,0.02391955,0.0711487,-0.07201385,-0.03110638,0.08383219,0.2742612,0.08749051,-0.01630037,0.4999571,-999,0.3339759,0.2797847,0.3024124,0.6636608,0.339601,0.2622972,0.2795739,0.2020243,0.3080959,0.2004831,0.3916146,0.4037809,0.3693224,0.2751127,0.1551005,0.2547701,0.7975942,0.7340729,0.671403,0.7829245,1.99592,-999,0.4096565,-0.09979451,0.4839567,1.60242,0.1859648,0.3364,-0.3452231,0.01515171,0.2288903,0.007490685,0.1887991,0.2178766,0.05725578,0.1800061,-0.1805378,-0.0680773,0.1501561,0.7075126,0.193459,-0.09728771,153.549,-999,56.1139,47.40213,58.57836,92.90887,42.84353,48.43659,34.55605,29.39972,5.921035,6.993922,12.08154,8.862921,7.512687,5.837537,5.745438,3.850147,4.137511,6.48266,3.015485,5.91739,6.410079,2.085796,2.637288,0.289537,0.7056903,10.00852,0,0.09577183,0,3.750821,0.9655348,0.02800897,1.235655,3.634279,0.09398127,1.099064,0.360493,4.868221,6.374193,14.88753,7.013313,7.031738,24.74602,12.62223,12.85825,3.283145,5.473123,34.27091,1.403069,7.002629,0.7256706,9.574967,7.73205,2.753542,4.306903,12.66736,5.765051,5.885305,1.93038,16.01374,16.57191,48.97168,18.499,14.29689,52.60675,42.02504,28.82726,16.27369,28.68426,82.55759,15.69573,21.10773,21.52908,31.02936,30.23432,20.03007,11.49654,33.81335,49.58767,22.69753,7.444788,32.1655,53.56634,98.36553,35.70549,42.10721,0.1806279,0.09213305,0.102866,0.02450109,0.0408442,0.2677415,0.01024138,0.05148992,0.005415452,0.07199223,0.05643832,0.02024663,0.03143725,0.09246251,0.04270408,0.04392019,0.01440582,0.1168886,0.1246009,0.3574575,0.1370296,0.1134674,0.6991426,0.6513035,0.398281,0.3340369,0.3106886,0.7819371,0.2205284,0.2954575,0.4305042,0.3557811,0.3225522,0.3235563,0.09538835,0.280554,0.4561896,0.3126903,0.1025624,0.3860451,0.9208815,1.180566,1.18822,0.8511216,1.422199,0.8936189,0.7707233,0.2611249,0.3342501,1.706653,0.07199036,0.374641,0.03151144,0.224007,0.2093583,0.08155509,0.08500201,0.265642,0.1629519,0.1203203,0.03889893,0.2824354,0.2865708,0.865061,0.3264071,0.2741247,85.37185,54.81166,117.4059,59.10309,37.75791,60.71281,29.27423,29.87673,24.33351,8.610723,8.508485,8.147798,2.960169,9.849241,11.94918,5.987804,2.16168,2.555374,9.677623,8.034097,7.229879,6.898857,-0.2353673,-0.209567,-5.023839,-8.41878,-2.990961,-4.817274,-5.230634,-5.201095,-4.064427,-5.232644,-0.004355949,0.08726578,-2.909118,-5.175741,-8.177709,-5.164402,-2.51169,-2.117335,-2.14773,-0.02211428,-0.03343739,-12.58375,-13.08487,-9.676634,-4.43888,-25.98841,0,0,0,0,0,0,-4.352361,0,0,-999,0,-0.1509058,-0.1302803,-0.07190286,-0.1453978,0,-0.02701382,3.032099,2.654157,-2.323705,0.3618459,0.4352507,7.402624,14.8265,12.72314,7.358966,11.07687,17.84947,5.371618,19.41761,0.2632928,0.4739842,8.232738,12.2829,9.199515,8.126685,5.381267,4.301326,6.866829,0.1519505,0.09899566,9.833939,3.508247,10.78012,5.007638,53.21592,0,0,0,0,0,0,12.48297,0,0,-999,0,0.1714687,0.1539323,0.1026383,0.1172014,0,0.09344823,4.815494,4.387314,7.384326,-0.1744659,-0.1619519,-2.28432,-5.553356,-1.615118,-2.943748,-3.859716,-2.404085,-2.467251,-3.663674,0.005694027,0.1004312,-1.865569,-4.701604,-5.272961,-3.827402,-2.501363,-1.93521,-1.2059,-0.02224218,-0.01351617,-11.46629,-12.43058,-5.273496,-4.342387,-2.873684,0,0,0,0,0,0,-1.247339,0,0,-999,0,-0.1470453,-0.1302803,-0.0685467,-0.1224262,0,-0.02209072,3.026385,2.630288,0.4415493,0.2915056,0.3456587,6.435826,14.79636,12.03633,7.107726,10.89811,14.67247,5.336547,16.73775,0.2448283,0.4164645,8.197879,12.20152,9.168074,7.925885,5.278604,3.277648,6.808416,0.1348084,0.09765878,8.37863,2.200525,9.036468,3.788485,51.02165,0,0,0,0,0,0,12.0297,0,0,-999,0,0.1710064,0.1539323,0.08825355,0.1144145,0,0.0905167,4.014811,3.553432,2.065805,0.06497978,0.1069719,1.307361,5.114863,5.16494,1.530043,3.44594,6.434991,1.703482,4.072288,0.1138372,0.252425,3.953877,2.720852,2.279936,1.42625,1.009115,0.1879901,3.49693,0.03261951,0.06577817,-1.556772,-5.227781,0.6279056,-1.160397,19.01699,2.340053,3.612771,2.303354,1.143337,0.07877046,-0.04947379,5.854347,0.5018274,0.9827898,-999,1.67029,0.01005001,0.0123906,-0.003070173,0.02770446,0.7414563,0.06732728,2.187227,1.963232,1.031875,0.01605399,0.05189223,15878210849402
